# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-t" "exon" "-g" "gene_id" "-a" "/home/lorenzo/univ/bioinfo/refs/Gencode/Gene_Annotations/release35_GRCh37/basic/gencode.v35lift37.basic.annotation.gtf" "-o" "counts.txt" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam"
Geneid	Chr	Start	End	Strand	Length	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam
ENSG00000229240.9_8	chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10	10964008;10967977;10971564;10976902;10976905;10977016;10978587;10978587;10986146;10986146;10986146;10986146;10987988;10988475;10988475;10988475;10988475;10988749;10988749;10988749;10989214;10989409;10989409;10989409;10993901;10993901;10993901;10993901	10965029;10969196;10971618;10977376;10977376;10977376;10979524;10978679;10986287;10986287;10986287;10986287;10988057;10988563;10988563;10988563;10988563;10989085;10989282;10989519;10989282;10989519;10989519;10989519;10994072;10994119;10994175;10993972	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5057	1	0	3	1	3	7
ENSG00000229242.1_6	chr1;chr1	216059924;216074067	216059983;216074806	+;+	800	0	0	0	0	0	0
ENSG00000229243.2_8	chr3;chr3;chr3;chr3;chr3	27872377;27872379;27874755;27875490;27875490	27873009;27875073;27875073;27875621;27875627	-;-;-;-;-	2835	0	0	0	0	0	0
ENSG00000229246.2_7	chr13;chr13;chr13;chr13	81592311;81594741;81617806;81618102	81592595;81594941;81617985;81618826	+;+;+;+	1391	0	0	0	1	1	0
ENSG00000229249.7_9	chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13	78572059;78587018;78587810;78604057;78604057;78605998;78605998;78611331;78611331;78627460	78572101;78587082;78587898;78604215;78604215;78606119;78606119;78611385;78611354;78627739	+;+;+;+;+;+;+;+;+;+	813	0	0	0	0	0	0
ENSG00000229255.1_8	chr1;chr1	248647546;248648470	248648196;248648785	-;-	967	0	0	0	0	0	0
ENSG00000229257.2_8	chr9;chr9	139952115;139956780	139952281;139956913	+;+	301	0	0	0	0	0	0
ENSG00000229258.6_9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	212002978;212003188;212004303;212004587;212004587;212004598;212012806;212012806;212012806;212013001;212019389;212024863;212025045;212026904	212003145;212003260;212004382;212004754;212004754;212004754;212012875;212012875;212012875;212013275;212019783;212024948;212025114;212026985	+;+;+;+;+;+;+;+;+;+;+;+;+;+	1467	0	0	0	1	0	0
ENSG00000229261.1_8	chr10;chr10;chr10;chr10;chr10	70975089;70982633;70982923;70985578;70992127	70976528;70982781;70982981;70985742;70992246	-;-;-;-;-	1933	3	4	13	3	12	10
ENSG00000229262.1_8	chr20;chr20	18040137;18051485	18040368;18051652	+;+	400	0	0	0	0	0	0
ENSG00000229263.1_8	chr7;chr7	30836307;30842684	30836510;30843026	-;-	547	1	3	4	4	1	2
ENSG00000229267.3_10	chr2;chr2;chr2;chr2	215674933;215698713;215707461;215826534	215675156;215698829;215707556;215828299	+;+;+;+	2203	11	6	7	11	1	11
ENSG00000229269.1_6	chrX;chrX;chrX	140013903;140078814;140079560	140014025;140078853;140079613	+;+;+	217	0	0	0	0	0	0
ENSG00000229271.1_10	chr3;chr3;chr3	16729493;16733796;16738886	16729718;16733879;16738986	-;-;-	411	0	0	0	0	0	0
ENSG00000229272.2_9	chr10;chr10;chr10;chr10	120544075;120625699;120785309;120788857	120546554;120625830;120785372;120789056	-;-;-;-	2876	3	3	4	1	2	2
ENSG00000229274.2_9	chr6;chr6;chr6;chr6	29465252;29473098;29474946;29478045	29465316;29473154;29475445;29478335	+;+;+;+	913	0	0	0	0	0	0
ENSG00000229275.1_6	chr22;chr22;chr22;chr22	48537359;48537823;48538392;48538806	48537626;48537861;48538511;48539046	+;+;+;+	668	0	0	0	0	0	0
ENSG00000229276.1_8	chr6;chr6	111681844;111682510	111681924;111682810	-;-	382	7	7	10	3	5	10
ENSG00000229278.2_9	chr10;chr10;chr10	101411352;101413582;101418902	101411967;101413662;101419041	-;-;-	837	0	0	2	0	0	1
ENSG00000229282.2_8	chr6;chr6	3056083;3056736	3056258;3057591	+;+	1032	2	2	6	2	2	3
ENSG00000229283.1_8	chr1;chr1	111860222;111866456	111860549;111866603	-;-	476	0	0	0	0	0	0
ENSG00000229289.1_6	chr21;chr21	20502841;20506442	20503009;20506741	+;+	469	0	0	0	0	0	0
ENSG00000229291.1_9	chr1;chr1	236121179;236135061	236121303;236135125	-;-	190	0	4	5	2	3	2
ENSG00000229294.1_9	chr1;chr1	65745139;65772116	65745561;65772204	-;-	512	4	9	10	4	8	8
ENSG00000229297.1_8	chr9;chr9	109346423;109353997	109346556;109354233	-;-	371	8	2	2	4	10	3
ENSG00000229299.2_8	chr20;chr20	62376042;62376881	62376081;62377304	+;+	464	0	0	0	0	0	0
ENSG00000229301.1_6	chr7;chr7;chr7	62814835;62815523;62819441	62814953;62815687;62819684	+;+;+	528	0	0	0	0	0	0
ENSG00000229306.1_8	chr21;chr21	14371997;14388942	14372247;14389013	-;-	323	0	0	0	0	0	0
ENSG00000229307.1_6	chr13;chr13	62897790;62902889	62898087;62902966	+;+	376	0	0	0	0	0	0
ENSG00000229308.1_6	chrY;chrY	3904538;3968027	3904761;3968361	+;+	559	0	0	0	0	0	0
ENSG00000229309.2_9	chr13;chr13;chr13;chr13;chr13;chr13	81824573;81853932;81857308;81872744;81873324;81876431	81824620;81853980;81857354;81872785;81873407;81876542	+;+;+;+;+;+	382	0	0	0	0	0	0
ENSG00000229312.2_8	chr9;chr9;chr9	72087382;72089179;72109203	72087506;72089268;72109429	+;+;+	442	0	1	0	0	0	0
ENSG00000229313.1_6	chr6;chr6;chr6	25042067;25055191;25056547	25042144;25055343;25056892	+;+;+	577	0	0	0	0	0	0
ENSG00000229315.7_9	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	100441909;100441942;100444038;100448670;100448670;100464855;100473951;100481030;100524118	100442080;100442080;100444206;100448872;100448872;100464897;100474260;100481163;100524294	+;+;+;+;+;+;+;+;+	1208	0	0	0	0	0	0
ENSG00000229321.2_9	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	207663049;207705829;207707717;207728120;207731421;207732551;207744107;207746494;207790646;207790997	207666021;207705955;207707936;207728268;207731701;207733013;207744164;207746615;207790763;207791600	+;+;+;+;+;+;+;+;+;+	5115	21	23	41	18	37	27
ENSG00000229325.1_8	chr3;chr3	195001452;195002868	195001538;195003470	-;-	690	17	19	45	30	28	30
ENSG00000229327.1_6	chr10;chr10	32636325;32663231	32636403;32663416	+;+	265	5	4	2	7	8	6
ENSG00000229330.2_6	chr17;chr17;chr17	64672490;64672787;64673243	64672588;64672891;64673522	+;+;+	484	9	12	9	5	9	9
ENSG00000229331.1_6	chrX;chrX	30689752;30690147	30690011;30690283	+;+	397	0	0	2	0	1	1
ENSG00000229334.1_6	chr3;chr3	194353652;194365404	194353896;194366130	+;+	972	28	27	30	27	29	31
ENSG00000229335.1_6	chrX;chrX;chrX	114957297;114958977;114959173	114957411;114959096;114959381	+;+;+	444	0	0	0	0	0	1
ENSG00000229337.2_10	chr2;chr2;chr2;chr2;chr2	177975764;178075299;178076833;178077225;178077225	177976500;178077045;178077045;178077355;178077295	-;-;-;-;-	2615	56	66	54	53	76	81
ENSG00000229345.2_9	chr9;chr9;chr9	98361720;98364253;98368504	98362447;98364441;98368608	-;-;-	1022	0	0	0	0	0	0
ENSG00000229348.1_5	chr1;chr1	43919598;43922249	43919724;43922666	+;+	545	5	0	1	1	2	3
ENSG00000229352.1_7	chr2;chr2	217664331;217669448	217664408;217670058	+;+	689	0	0	0	0	0	0
ENSG00000229356.1_8	chr21;chr21;chr21;chr21	45870869;45871290;45874860;45875127	45871172;45871652;45874935;45875167	-;-;-;-	784	0	0	1	0	1	1
ENSG00000229368.1_7	chr11;chr11	3875842;3876146	3875884;3876629	+;+	527	3	11	6	12	13	11
ENSG00000229370.1_6	chr2;chr2	13677798;13749181	13678139;13749293	+;+	455	0	0	0	0	0	0
ENSG00000229372.1_8	chr1;chr1	43913447;43913774	43913603;43914315	-;-	699	0	0	0	0	0	0
ENSG00000229373.9_7	chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13	114591279;114598076;114601499;114601499;114601738;114604764;114604764;114618769;114619838;114622408;114622408;114623696;114623696;114624023;114624023;114624749	114591404;114598222;114601660;114601651;114601845;114604987;114604987;114619076;114619917;114622627;114622627;114623893;114623893;114624290;114624152;114626485	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3578	24	44	63	32	36	34
ENSG00000229379.1_5	chr7;chr7	15880922;15881789	15881052;15881985	-;-	328	2	2	0	0	0	1
ENSG00000229380.1_8	chr7;chr7	601595;604738	601647;605256	+;+	572	0	0	0	0	0	0
ENSG00000229382.1_6	chr21;chr21	46756622;46758311	46756730;46758580	+;+	379	0	0	0	1	0	0
ENSG00000229385.2_8	chr2;chr2;chr2;chr2;chr2	79719830;79725196;79726051;79726303;79740640	79721022;79725281;79726203;79726368;79741026	-;-;-;-;-	1885	0	0	0	0	0	0
ENSG00000229388.1_8	chr1;chr1;chr1;chr1	28969740;28972603;28974705;28974709	28970029;28972901;28975093;28975042	+;+;+;+	978	20	29	18	25	35	24
ENSG00000229393.1_8	chr1;chr1	2424876;2425822	2425292;2425918	-;-	514	1	0	0	0	1	1
ENSG00000229395.1_6	chr2;chr2	193494645;193509964	193494740;193510432	+;+	565	0	0	0	0	0	0
ENSG00000229400.1_8	chr1;chr1;chr1	224905206;224906646;224918000	224905512;224906810;224918364	-;-;-	837	7	4	12	2	5	1
ENSG00000229401.1_5	chr6;chr6;chr6;chr6	10434562;10452136;10452981;10456669	10434637;10452289;10453060;10457014	+;+;+;+	656	1	6	11	10	10	4
ENSG00000229402.1_6	chr14;chr14	99624753;99625577	99624883;99626006	+;+	561	0	0	0	0	0	0
ENSG00000229403.1_6	chr7;chr7	51681947;51698375	51682342;51698566	+;+	588	0	0	0	0	0	0
ENSG00000229404.6_9	chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10	86039736;86039749;86039753;86047980;86047980;86047980;86048068;86048350;86048350;86048350;86048350;86048573;86048573;86048573;86048731;86049275;86049502;86051163;86051804;86051948;86053002;86053002;86053002	86039821;86039821;86039821;86048176;86048176;86048176;86048176;86048427;86048452;86048536;86048452;86048800;86048800;86048800;86048800;86050375;86049636;86051893;86051893;86052134;86054413;86054046;86054415	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4131	0	0	1	1	0	0
ENSG00000229407.5_8	chr1;chr1	179785319;179787127	179785662;179787326	-;-	544	0	0	0	0	0	0
ENSG00000229414.2_9	chr11;chr11;chr11	2861365;2879973;2882220	2861672;2880169;2882798	-;-;-	1084	1	0	1	1	0	0
ENSG00000229418.2_9	chr10;chr10;chr10;chr10	98052442;98054639;98060020;98066266	98054005;98054724;98060106;98066452	-;-;-;-	1924	0	0	0	0	0	0
ENSG00000229422.2_6	chr9	66492963	66494126	-	1164	11	20	24	25	33	28
ENSG00000229424.1_6	chr7;chr7;chr7	36790292;36795314;36802590	36790651;36795443;36802686	+;+;+	587	0	0	0	0	0	0
ENSG00000229425.3_9	chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21	16741313;16742819;16742821;16742830;16742853;16755348;16757941;16757941;16762897;16762897;16762897;16762897;16762897;16766290;16766290;16766792;16766792;16766792;16767319;16767319;16767319;16767319;16767782;16767782;16767782;16767782;16767782;16770208;16772817;16772817;16772817;16772817;16774307;16776943;16777894;16778199;16778199;16809001;16813545;16813545;16813545;16814097;16814485;16816343;16816343;16816343;16816693;16816693;16839607;16843043;16844194;16846028;16850107;16850107;16883438;16883438;16886184;16886184;16895178;16895207;16898274;16933035;16933520;16943511;16943511;16946292;16947589;16947589;16947589;16947589;16947589;16947589;16947589;16999365;16999365;16999365;16999365;16999365;16999365;16999365	16743230;16743230;16743230;16743230;16743230;16755492;16758008;16758008;16762937;16762937;16762937;16762937;16762937;16766368;16766362;16766825;16766825;16766825;16767448;16767448;16767448;16767448;16767816;16767816;16767816;16767816;16767816;16770303;16772868;16772868;16772868;16774707;16776189;16778083;16778083;16778248;16778248;16809220;16813654;16813667;16813667;16814166;16814681;16816400;16816400;16816400;16817042;16816908;16839699;16843076;16844262;16850175;16850175;16850175;16883700;16883700;16886253;16886253;16899042;16899042;16899042;16933052;16933831;16943675;16943675;16946353;16947729;16947729;16947729;16947729;16947729;16947729;16947729;16999661;16999559;16999468;16999625;16999476;16999554;16999577	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	17665	0	0	0	0	0	0
ENSG00000229431.1_7	chr1;chr1;chr1;chr1	43850784;43850955;43853180;43854377	43850812;43851050;43853335;43854826	+;+;+;+	731	25	23	38	22	29	21
ENSG00000229433.2_8	chr3;chr3;chr3;chr3;chr3;chr3;chr3	184442801;184474177;184476295;184483108;184483108;184490768;184490768	184443425;184476441;184476441;184483257;184483257;184490943;184490966	-;-;-;-;-;-;-	3239	0	0	0	0	0	0
ENSG00000229434.1_5	chr2;chr2	177370973;177372228	177371264;177372430	-;-	495	0	2	4	2	0	2
ENSG00000229437.2_7	chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13	39141852;39141861;39150662;39150777;39150795;39151742;39152866;39152866;39152866;39153345;39153345;39195279;39196537	39141932;39141932;39150839;39150839;39150839;39151847;39153131;39152970;39152970;39153439;39153552;39195370;39196808	+;+;+;+;+;+;+;+;+;+;+;+;+	1203	0	0	0	0	0	1
ENSG00000229443.2_8	chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13	89147044;89148371;89179176;89180946;89193072;89194157;89194157;89194501;89194525;89258545;89259700	89147143;89148513;89179293;89181024;89193698;89194227;89194227;89194571;89194759;89258663;89260069	+;+;+;+;+;+;+;+;+;+;+	1886	0	0	0	0	0	0
ENSG00000229444.1_8	chr1;chr1;chr1;chr1	44175063;44184665;44186142;44192904	44175206;44184797;44186222;44193014	-;-;-;-	469	11	8	9	9	9	8
ENSG00000229452.1_7	chr7;chr7;chr7	29119900;29120957;29121938	29119944;29121094;29122143	+;+;+	389	1	2	2	1	2	3
ENSG00000229454.1_8	chr9;chr9;chr9	88370957;88379659;88379836	88371135;88379716;88380027	-;-;-	429	0	2	2	1	2	3
ENSG00000229457.1_8	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	107871147;107881184;107882609;107883065;107883074;107883920;107898495;107899147;107981936;107981936	107871337;107881358;107882688;107883164;107883164;107884004;107898534;107899277;107982329;107981999	-;-;-;-;-;-;-;-;-;-	1196	0	0	0	0	0	0
ENSG00000229458.2_10	chr10;chr10;chr10	83983969;83985155;83988683	83984115;83985281;83988935	-;-;-	527	0	0	0	0	0	0
ENSG00000229459.1_3	chr7;chr7;chr7;chr7	46300662;46303498;46317070;46333815	46300711;46303673;46317114;46334067	+;+;+;+	524	0	0	0	0	0	0
ENSG00000229463.2_8	chr1;chr1	236002783;236003036	236002856;236003482	+;+	521	5	5	2	3	3	2
ENSG00000229466.2_10	chr10;chr10;chr10;chr10;chr10;chr10;chr10	107567983;107576553;107577676;107578826;107578826;107579917;107579917	107568749;107577784;107577784;107578971;107578971;107580107;107580107	-;-;-;-;-;-;-	2336	1	1	0	0	0	0
ENSG00000229483.2_8	chr13;chr13	23743974;23744691	23744191;23744736	-;-	264	0	0	0	0	0	0
ENSG00000229484.1_7	chr1;chr1	12587766;12588094	12587834;12588462	+;+	438	0	0	0	0	0	0
ENSG00000229487.1_8	chrX;chrX	110949877;110954224	110949965;110954329	-;-	195	19	15	18	19	23	24
ENSG00000229491.5_6	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	45042496;45129842;45179703;45180751;45182455;45182792;45184353;45184738;45184738;45192519	45042674;45129986;45179836;45180873;45182633;45182892;45184463;45184825;45184846;45192802	+;+;+;+;+;+;+;+;+;+	1365	1	5	9	5	9	10
ENSG00000229494.2_6	chr2;chr2;chr2;chr2;chr2;chr2;chr2	78315856;78320643;78321763;78322790;78334166;78339026;78354625	78315928;78320792;78321902;78323067;78334377;78339256;78354926	+;+;+;+;+;+;+	1386	0	1	0	0	1	3
ENSG00000229495.1_8	chr6;chr6	79519432;79522839	79521881;79523020	-;-	2632	0	0	0	0	0	0
ENSG00000229498.1_6	chr2;chr2;chr2	86042253;86045431;86051119	86042478;86045519;86052514	+;+;+	1711	0	0	0	0	0	0
ENSG00000229502.5_8	chr6;chr6;chr6;chr6;chr6;chr6	158293603;158295142;158295726;158295726;158295965;158295965	158294009;158295417;158295783;158295783;158296242;158296242	-;-;-;-;-;-	1019	6	11	15	12	12	7
ENSG00000229512.1_9	chr11;chr11	1784239;1784772	1784282;1784979	-;-	252	60	135	68	57	180	77
ENSG00000229520.1_7	chr13;chr13	112760409;112760913	112760552;112761196	-;-	428	0	0	0	0	0	0
ENSG00000229521.2_9	chr13;chr13	77654646;77655049	77654796;77655325	-;-	428	7	2	5	2	4	1
ENSG00000229522.1_5	chr20;chr20	46612148;46612726	46612265;46613057	+;+	450	0	0	0	0	0	0
ENSG00000229525.1_7	chr2;chr2	220253218;220267311	220253770;220268355	+;+	1598	1	2	2	0	4	1
ENSG00000229528.1_6	chr1;chr1;chr1	41329586;41329840;41342139	41329624;41330067;41342342	+;+;+	471	1	1	0	0	0	2
ENSG00000229531.6_9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	174904084;174904536;174907584;174914656;174914961;174917860;174917860;174923294;174923294	174904237;174904643;174907661;174915031;174915031;174918013;174918013;174923398;174923392	-;-;-;-;-;-;-;-;-	975	5	1	6	3	3	2
ENSG00000229533.1_6	chr7;chr7	19183916;19184510	19184074;19185876	+;+	1526	0	0	0	0	0	0
ENSG00000229536.3_9	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	130582699;130589848;130617786;130619843;130619843;130623735;130623735;130625708;130627000;130630179;130630179;130630179;130634907;130635021;130635021	130583682;130589970;130618646;130620034;130620034;130623827;130623827;130627108;130627108;130630324;130630324;130630324;130634977;130635042;130635237	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4088	0	0	0	0	0	0
ENSG00000229537.7_9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	63441422;63466168;63476549;63476757;63476757;63477882;63482333;63483705;63487640	63441882;63466474;63476658;63476786;63476868;63478141;63482416;63483829;63488175	-;-;-;-;-;-;-;-;-	1995	0	0	0	0	0	0
ENSG00000229539.1_9	chr20;chr20	3868886;3869386	3869196;3869515	-;-	441	13	18	15	20	18	15
ENSG00000229543.1_7	chr10;chr10	80053599;80060365	80053722;80060760	+;+	520	0	0	2	0	0	0
ENSG00000229546.1_7	chr13;chr13	43416550;43416935	43416687;43417023	-;-	227	0	0	0	0	0	0
ENSG00000229550.1_5	chr2;chr2;chr2	4184234;4184711;4188218	4184594;4184852;4188321	-;-;-	607	0	0	0	0	0	0
ENSG00000229557.1_7	chr13;chr13;chr13	91779906;91782933;91783477	91780112;91783046;91783619	-;-;-	464	0	0	0	0	0	0
ENSG00000229558.2_7	chr13;chr13	23993110;24001106	23993440;24003008	+;+	2234	1	2	3	0	2	3
ENSG00000229563.7_7	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	45364633;45364650;45364657;45369729;45369742;45369742;45378199;45380853;45380853;45380853;45383979;45383979;45461542;45488704;45489151;45489318	45364710;45364710;45364710;45369840;45369840;45369840;45378423;45381093;45381093;45382889;45386484;45384694;45461684;45488879;45489228;45489447	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5485	47	34	111	61	52	119
ENSG00000229565.2_9	chr4;chr4;chr4;chr4	118755519;118782317;118790303;118790614	118755641;118782376;118790435;118791099	+;+;+;+	802	0	0	0	0	0	0
ENSG00000229569.1_9	chr10;chr10	80760241;80763296	80761993;80763560	-;-	2018	0	0	0	0	0	1
ENSG00000229578.3_8	chr13;chr13;chr13;chr13;chr13	62571269;62577658;62578439;62603392;62603392	62571415;62578643;62578643;62603681;62603705	-;-;-;-;-	1447	0	0	0	0	0	0
ENSG00000229582.3_9	chr9;chr9;chr9	128506033;128506656;128507695	128506216;128508831;128508019	-;-;-	2360	3	0	4	9	4	5
ENSG00000229587.2_10	chr9;chr9	77624744;77630661	77625121;77630952	-;-	670	8	11	14	6	13	9
ENSG00000229588.2_8	chr1;chr1;chr1;chr1;chr1;chr1	166135148;166304121;166304565;166304565;166304795;166308137	166135291;166304200;166304702;166304702;166304999;166308327	+;+;+;+;+;+	758	2	0	2	1	2	0
ENSG00000229589.1_8	chr3;chr3	38492518;38495994	38494716;38496311	-;-	2517	12	11	20	20	22	24
ENSG00000229591.1_8	chr7;chr7	151817086;151818649	151817604;151818802	-;-	673	18	18	31	11	19	22
ENSG00000229599.2_9	chr13;chr13;chr13	101590966;101592477;101596429	101591246;101593386;101596807	-;-;-	1570	1	0	0	0	0	0
ENSG00000229600.1_6	chr6;chr6	94596618;94598802	94596774;94599128	+;+	484	0	0	0	0	0	0
ENSG00000229603.1_6	chr7;chr7;chr7;chr7	108549510;108587017;108589406;108592469	108549584;108587095;108589534;108592723	+;+;+;+	538	0	0	0	0	0	0
ENSG00000229606.2_7	chr20;chr20;chr20	59654105;59658049;59658382	59654386;59658231;59658806	+;+;+	890	0	0	0	0	0	0
ENSG00000229607.1_8	chr1;chr1	31283225;31288294	31283561;31288400	-;-	444	0	0	0	0	1	0
ENSG00000229609.1_5	chr13;chr13	27947485;27948131	27947691;27948503	+;+	580	0	2	0	0	1	0
ENSG00000229611.2_9	chr9;chr9;chr9	6704270;6704453;6707542	6704343;6704653;6707777	+;+;+	511	1	0	1	0	1	2
ENSG00000229613.2_9	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	93225181;93225269;93231816;93263645;93263921;93263921;93268005;93268005;93268005;93269540;93269540;93269540;93271081;93271081;93271081;93329446;93344810;93344810;93344810	93226084;93226084;93232023;93264066;93264066;93264066;93268062;93268062;93268062;93269622;93269622;93269622;93271223;93271223;93271223;93329499;93346103;93345330;93344872	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3166	0	0	0	0	0	0
ENSG00000229618.3_8	chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7	12765777;12793646;12797814;13141046;13141051;13141122;13212304;13257170;13257170;13257170;13257170;13349834;13349834;13349834;13676271;13676271;13741941;13741941;13741941;13743687;13756026;13756840;13757402;13760783;13760783;13760783;13768204;13768204;13771105;13771105;13772369;13783059;13783062;13786343;13790147	12766040;12793736;12797941;13141208;13141208;13141208;13212368;13257293;13257293;13260197;13257293;13349948;13349948;13349948;13676357;13676357;13742386;13742001;13742001;13744165;13759532;13757521;13757860;13760898;13760898;13760898;13768315;13768315;13771177;13771177;13772771;13783236;13783236;13786424;13791545	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10736	3	0	5	2	6	7
ENSG00000229619.4_8	chr3;chr3	151980405;151987217	151986861;151987344	-;-	6585	30	28	44	24	45	38
ENSG00000229621.2_8	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	21910306;21911207;21912017;21915708;21933021;21933021;21933467;21933467	21912196;21911930;21912196;21915866;21933198;21933198;21933502;21933495	-;-;-;-;-;-;-;-	2264	0	0	0	0	2	0
ENSG00000229625.3_6	chr8;chr8;chr8	99973656;99977692;99980150	99973712;99977735;99980512	+;+;+	464	1	0	0	0	1	2
ENSG00000229628.1_6	chr7;chr7	46030504;46040139	46030676;46040497	+;+	532	0	0	0	0	0	0
ENSG00000229630.1_7	chr10;chr10;chr10	43474465;43475731;43476816	43474547;43476007;43476955	-;-;-	500	0	0	0	0	0	0
ENSG00000229639.1_5	chr1;chr1	69898938;69900686	69898988;69901092	+;+	458	0	0	0	0	0	0
ENSG00000229642.1_6	chr3;chr3;chr3	6004529;6005121;6165663	6004768;6005202;6165807	+;+;+	467	0	0	0	0	0	0
ENSG00000229643.2_9	chrY;chrY;chrY;chrY	6228603;6234551;6237345;6237794	6230462;6234803;6237417;6237962	-;-;-;-	2355	0	0	0	0	0	0
ENSG00000229646.2_9	chr6;chr6	14597745;14599862	14597830;14599921	-;-	146	0	0	0	0	0	1
