NAME	TITLE	SCORE	
AC011491.1	adenylate kinase isoenzyme 1-like [Source:NCBI gene (formerly Entrezgene);Acc:390877]	0.28058383	
TBCB	tubulin folding cofactor B [Source:HGNC Symbol;Acc:HGNC:1989]	0.28047264	
LINC02160	long intergenic non-protein coding RNA 2160 [Source:HGNC Symbol;Acc:HGNC:53021]	0.28033686	
CDRT1	CMT1A duplicated region transcript 1 [Source:HGNC Symbol;Acc:HGNC:14379]	0.28024223	
SLC46A1	solute carrier family 46 member 1 [Source:HGNC Symbol;Acc:HGNC:30521]	0.2801963	
AL137025.1	novel transcript	0.28016898	
RPS13P4	ribosomal protein S13 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:35731]	0.28013134	
IVD	isovaleryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:6186]	0.2800339	
KIF26B	kinesin family member 26B [Source:HGNC Symbol;Acc:HGNC:25484]	0.279899	
KRBA1	KRAB-A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22228]	0.27989283	
STK40	serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]	0.27983618	
ARPC3	actin related protein 2/3 complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:706]	0.27979988	
EGLN3P1	egl-9 family hypoxia-inducible factor 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49857]	0.27974904	
SCART1	scavenger receptor family member expressed on T cells 1 [Source:HGNC Symbol;Acc:HGNC:32411]	0.27968797	
TADA2B	transcriptional adaptor 2B [Source:HGNC Symbol;Acc:HGNC:30781]	0.27939278	
HSPA6	heat shock protein family A (Hsp70) member 6 [Source:HGNC Symbol;Acc:HGNC:5239]	0.27934048	
PPP3CC	protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]	0.2792845	
MAP11	microtubule associated protein 11 [Source:HGNC Symbol;Acc:HGNC:25604]	0.27917644	
GLRX	glutaredoxin [Source:HGNC Symbol;Acc:HGNC:4330]	0.27899408	
CSTB	cystatin B [Source:HGNC Symbol;Acc:HGNC:2482]	0.27886623	
C19orf47	chromosome 19 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:26723]	0.27886593	
DMAC2	distal membrane arm assembly complex 2 [Source:HGNC Symbol;Acc:HGNC:25496]	0.27875838	
DYNLT1	dynein light chain Tctex-type 1 [Source:HGNC Symbol;Acc:HGNC:11697]	0.27870077	
RNF4	ring finger protein 4 [Source:HGNC Symbol;Acc:HGNC:10067]	0.27854934	
XPO6	exportin 6 [Source:HGNC Symbol;Acc:HGNC:19733]	0.27844104	
TOR1B	torsin family 1 member B [Source:HGNC Symbol;Acc:HGNC:11995]	0.27840677	
AC020893.1	CHP1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54895]	0.2783584	
RPL32P3	ribosomal protein L32 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:27024]	0.2781225	
SNHG15	small nucleolar RNA host gene 15 [Source:HGNC Symbol;Acc:HGNC:27797]	0.2780043	
DCST1-AS1	DCST1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41147]	0.27789757	
ASB14	ankyrin repeat and SOCS box containing 14 [Source:HGNC Symbol;Acc:HGNC:19766]	0.27769482	
RAB9A	RAB9A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9792]	0.2776134	
AQP5	aquaporin 5 [Source:HGNC Symbol;Acc:HGNC:638]	0.27750006	
BLCAP	BLCAP apoptosis inducing factor [Source:HGNC Symbol;Acc:HGNC:1055]	0.27739596	
APOOL	apolipoprotein O like [Source:HGNC Symbol;Acc:HGNC:24009]	0.2768962	
TXNDC12-AS1	TXNDC12 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:30008]	0.2767455	
RNU1-103P	RNA, U1 small nuclear 103, pseudogene [Source:HGNC Symbol;Acc:HGNC:48445]	0.27621242	
ZCWPW2	zinc finger CW-type and PWWP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23574]	0.27621242	
EPHX3	epoxide hydrolase 3 [Source:HGNC Symbol;Acc:HGNC:23760]	0.27621242	
SUPV3L1	Suv3 like RNA helicase [Source:HGNC Symbol;Acc:HGNC:11471]	0.27616432	
PAX8-AS1	PAX8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49271]	0.27604315	
DBNL	drebrin like [Source:HGNC Symbol;Acc:HGNC:2696]	0.27604204	
FDPSP2	farnesyl diphosphate synthase pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3633]	0.2759167	
KCTD9P2	potassium channel tetramerization domain containing 9 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:29274]	0.27586544	
C22orf23	chromosome 22 open reading frame 23 [Source:HGNC Symbol;Acc:HGNC:18589]	0.27564448	
NOP56P3	NOP56 ribonucleoprotein pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:49801]	0.2756232	
SEBOX	SEBOX homeobox [Source:HGNC Symbol;Acc:HGNC:32942]	0.27559802	
RAPGEF5	Rap guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:16862]	0.2755174	
RNA5SP160	RNA, 5S ribosomal pseudogene 160 [Source:HGNC Symbol;Acc:HGNC:43060]	0.27551663	
PIGUP1	phosphatidylinositol glycan anchor biosynthesis class U pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45158]	0.27539685	
TMEM80	transmembrane protein 80 [Source:HGNC Symbol;Acc:HGNC:27453]	0.27522534	
RNU6ATAC23P	RNA, U6atac small nuclear 23, pseudogene [Source:HGNC Symbol;Acc:HGNC:46922]	0.27520865	
CAPN9	calpain 9 [Source:HGNC Symbol;Acc:HGNC:1486]	0.27520865	
TBC1D8B	TBC1 domain family member 8B [Source:HGNC Symbol;Acc:HGNC:24715]	0.27507186	
VRK2	VRK serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]	0.2750354	
PRKCE-AS1	PRKCE antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40474]	0.27498096	
LINC00867	long intergenic non-protein coding RNA 867 [Source:HGNC Symbol;Acc:HGNC:45265]	0.27498096	
WDR60	WD repeat domain 60 [Source:HGNC Symbol;Acc:HGNC:21862]	0.27496365	
ZMYND19	zinc finger MYND-type containing 19 [Source:HGNC Symbol;Acc:HGNC:21146]	0.27486897	
GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase [Source:HGNC Symbol;Acc:HGNC:23657]	0.27480662	
PHLDA2	pleckstrin homology like domain family A member 2 [Source:HGNC Symbol;Acc:HGNC:12385]	0.27474657	
ACSL3-AS1	ACSL3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40227]	0.274719	
Z83847.1	novel transcript, antisense to FAM83F	0.2747058	
RPL7AP53	ribosomal protein L7a pseudogene 53 [Source:HGNC Symbol;Acc:HGNC:36392]	0.27468324	
BAIAP2L2	BAR/IMD domain containing adaptor protein 2 like 2 [Source:HGNC Symbol;Acc:HGNC:26203]	0.27454212	
AC064875.1	novel transcript	0.27452764	
TAF1C	TATA-box binding protein associated factor, RNA polymerase I subunit C [Source:HGNC Symbol;Acc:HGNC:11534]	0.27442852	
RGL2	ral guanine nucleotide dissociation stimulator like 2 [Source:HGNC Symbol;Acc:HGNC:9769]	0.27441725	
TSPOAP1	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]	0.2743212	
SPACA9	sperm acrosome associated 9 [Source:HGNC Symbol;Acc:HGNC:1367]	0.2742359	
TMBIM6	transmembrane BAX inhibitor motif containing 6 [Source:HGNC Symbol;Acc:HGNC:11723]	0.27390093	
FAM50A	family with sequence similarity 50 member A [Source:HGNC Symbol;Acc:HGNC:18786]	0.27383894	
RRS1-AS1	RRS1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:50465]	0.2736437	
CCDC22	coiled-coil domain containing 22 [Source:HGNC Symbol;Acc:HGNC:28909]	0.2736176	
LMTK2	lemur tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:17880]	0.27358922	
NEURL4	neuralized E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:34410]	0.27336085	
ATXN2L	ataxin 2 like [Source:HGNC Symbol;Acc:HGNC:31326]	0.2733439	
TRIR	telomerase RNA component interacting RNase [Source:HGNC Symbol;Acc:HGNC:28424]	0.2733044	
FHIT	fragile histidine triad diadenosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3701]	0.27313256	
MEIS3P1	Meis homeobox 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7002]	0.273007	
KY	kyphoscoliosis peptidase [Source:HGNC Symbol;Acc:HGNC:26576]	0.2729188	
TRBV7-7	T cell receptor beta variable 7-7 [Source:HGNC Symbol;Acc:HGNC:12241]	0.2729188	
RNA5SP152	RNA, 5S ribosomal pseudogene 152 [Source:HGNC Symbol;Acc:HGNC:43052]	0.2729188	
ALG1L12P	ALG1 like 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:44381]	0.2729188	
CD200R1	CD200 receptor 1 [Source:HGNC Symbol;Acc:HGNC:24235]	0.2729188	
LIPT1P1	lipoyltransferase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39278]	0.2729188	
RN7SL277P	RNA, 7SL, cytoplasmic 277, pseudogene [Source:HGNC Symbol;Acc:HGNC:46293]	0.2729188	
LINC00574	long intergenic non-protein coding RNA 574 [Source:HGNC Symbol;Acc:HGNC:21598]	0.2729188	
RNU6-310P	RNA, U6 small nuclear 310, pseudogene [Source:HGNC Symbol;Acc:HGNC:47273]	0.2729188	
LINC01149	long intergenic non-protein coding RNA 1149 [Source:HGNC Symbol;Acc:HGNC:39757]	0.2729188	
LINC01104	long intergenic non-protein coding RNA 1104 [Source:HGNC Symbol;Acc:HGNC:49226]	0.2729188	
ELFN1	extracellular leucine rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33154]	0.2729188	
ID2-AS1	ID2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51103]	0.2729188	
MYCBPAP	MYCBP associated protein [Source:HGNC Symbol;Acc:HGNC:19677]	0.27289096	
LOXL1-AS1	LOXL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44169]	0.27272788	
SLC37A1	solute carrier family 37 member 1 [Source:HGNC Symbol;Acc:HGNC:11024]	0.27265027	
SPATA5L1	spermatogenesis associated 5 like 1 [Source:HGNC Symbol;Acc:HGNC:28762]	0.27263597	
FOSL1P1	FOSL1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44055]	0.27254698	
RHOU	ras homolog family member U [Source:HGNC Symbol;Acc:HGNC:17794]	0.27244172	
NT5C2	5'-nucleotidase, cytosolic II [Source:HGNC Symbol;Acc:HGNC:8022]	0.272378	
CCDC124	coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171]	0.27217975	
HECTD1	HECT domain E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20157]	0.2721218	
ZNF264	zinc finger protein 264 [Source:HGNC Symbol;Acc:HGNC:13057]	0.27208	
LUZP1	leucine zipper protein 1 [Source:HGNC Symbol;Acc:HGNC:14985]	0.2720783	
CLN8	CLN8 transmembrane ER and ERGIC protein [Source:HGNC Symbol;Acc:HGNC:2079]	0.27198306	
FOXRED1	FAD dependent oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26927]	0.27193797	
CPD	carboxypeptidase D [Source:HGNC Symbol;Acc:HGNC:2301]	0.27191898	
PCSK4	proprotein convertase subtilisin/kexin type 4 [Source:HGNC Symbol;Acc:HGNC:8746]	0.27186218	
AL135999.1	novel transcript, antisense to AP1G2	0.2717117	
MIR3682	microRNA 3682 [Source:HGNC Symbol;Acc:HGNC:38916]	0.27152753	
TBC1D22A	TBC1 domain family member 22A [Source:HGNC Symbol;Acc:HGNC:1309]	0.27148122	
KLC1	kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387]	0.27131692	
EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]	0.27117965	
DHDDS-AS1	DHDDS antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40925]	0.27093112	
CCNJL	cyclin J like [Source:HGNC Symbol;Acc:HGNC:25876]	0.27074745	
XIAP	X-linked inhibitor of apoptosis [Source:HGNC Symbol;Acc:HGNC:592]	0.27068225	
RAB36	RAB36, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9775]	0.27060938	
LRRC75A	leucine rich repeat containing 75A [Source:HGNC Symbol;Acc:HGNC:32403]	0.27041686	
AGBL5	ATP/GTP binding protein like 5 [Source:HGNC Symbol;Acc:HGNC:26147]	0.27040803	
TBX19	T-box transcription factor 19 [Source:HGNC Symbol;Acc:HGNC:11596]	0.2703413	
POLR1A	RNA polymerase I subunit A [Source:HGNC Symbol;Acc:HGNC:17264]	0.27033386	
PGBD4	piggyBac transposable element derived 4 [Source:HGNC Symbol;Acc:HGNC:19401]	0.27033308	
ANTKMT	adenine nucleotide translocase lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:14152]	0.2703112	
SH3TC2	SH3 domain and tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:29427]	0.27006182	
ITPR1-DT	ITPR1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:44470]	0.26944098	
WASL-DT	WASL divergent transcript [Source:HGNC Symbol;Acc:HGNC:54820]	0.26929903	
GGN	gametogenetin [Source:HGNC Symbol;Acc:HGNC:18869]	0.26927298	
STRN3	striatin 3 [Source:HGNC Symbol;Acc:HGNC:15720]	0.2692665	
ZNF770	zinc finger protein 770 [Source:HGNC Symbol;Acc:HGNC:26061]	0.2690452	
GPANK1	G-patch domain and ankyrin repeats 1 [Source:HGNC Symbol;Acc:HGNC:13920]	0.26889113	
PKDCC	protein kinase domain containing, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:25123]	0.26884133	
TMEM161B-AS1	TMEM161B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43839]	0.2687817	
EXOC1	exocyst complex component 1 [Source:HGNC Symbol;Acc:HGNC:30380]	0.26858148	
CCT5P1	chaperonin containing TCP1 subunit 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35135]	0.26847902	
LZTR1	leucine zipper like transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:6742]	0.26843354	
TAS2R3	taste 2 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:14910]	0.26796573	
SORCS3	sortilin related VPS10 domain containing receptor 3 [Source:HGNC Symbol;Acc:HGNC:16699]	0.26791587	
ANKRD6	ankyrin repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:17280]	0.26762834	
MMP19	matrix metallopeptidase 19 [Source:HGNC Symbol;Acc:HGNC:7165]	0.2675268	
TUT7	terminal uridylyl transferase 7 [Source:HGNC Symbol;Acc:HGNC:25817]	0.2674825	
NUDT16P1	nudix hydrolase 16 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:27189]	0.26748052	
APOA1-AS	APOA1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:40079]	0.26746348	
TUSC2	tumor suppressor 2, mitochondrial calcium regulator [Source:HGNC Symbol;Acc:HGNC:17034]	0.2672723	
SLC27A1	solute carrier family 27 member 1 [Source:HGNC Symbol;Acc:HGNC:10995]	0.26727074	
POLR3E	RNA polymerase III subunit E [Source:HGNC Symbol;Acc:HGNC:30347]	0.2671216	
HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:24521]	0.26707032	
C1orf35	chromosome 1 open reading frame 35 [Source:HGNC Symbol;Acc:HGNC:19032]	0.26705965	
SNORA74B	small nucleolar RNA, H/ACA box 74B [Source:HGNC Symbol;Acc:HGNC:32660]	0.2669861	
TPM2	tropomyosin 2 [Source:HGNC Symbol;Acc:HGNC:12011]	0.26691893	
RASGRP1	RAS guanyl releasing protein 1 [Source:HGNC Symbol;Acc:HGNC:9878]	0.26684317	
PURB	purine rich element binding protein B [Source:HGNC Symbol;Acc:HGNC:9702]	0.26680237	
OR7E13P	olfactory receptor family 7 subfamily E member 13 pseudogene [Source:HGNC Symbol;Acc:HGNC:8384]	0.26676494	
SPCS2P4	signal peptidase complex subunit 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:45237]	0.2667172	
DELE1	DAP3 binding cell death enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28969]	0.26664355	
CD74	CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]	0.26660845	
CLCN3	chloride voltage-gated channel 3 [Source:HGNC Symbol;Acc:HGNC:2021]	0.26658794	
UBE2D2	ubiquitin conjugating enzyme E2 D2 [Source:HGNC Symbol;Acc:HGNC:12475]	0.26655522	
PCYT1A	phosphate cytidylyltransferase 1, choline, alpha [Source:HGNC Symbol;Acc:HGNC:8754]	0.26653412	
PYGB	glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723]	0.2664452	
TPI1	triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]	0.26644504	
TSTA3	tissue specific transplantation antigen P35B [Source:HGNC Symbol;Acc:HGNC:12390]	0.2664248	
NAIP	NLR family apoptosis inhibitory protein [Source:HGNC Symbol;Acc:HGNC:7634]	0.26637322	
YBX3P1	Y-box binding protein 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2429]	0.2663339	
ADGRD1-AS1	ADGRD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53314]	0.26629543	
LINC02362	long intergenic non-protein coding RNA 2362 [Source:HGNC Symbol;Acc:HGNC:53284]	0.26614252	
TSPYL2	TSPY like 2 [Source:HGNC Symbol;Acc:HGNC:24358]	0.26596934	
SOGA1	suppressor of glucose, autophagy associated 1 [Source:HGNC Symbol;Acc:HGNC:16111]	0.2657744	
NRBP2	nuclear receptor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19339]	0.26573002	
NUB1	negative regulator of ubiquitin like proteins 1 [Source:HGNC Symbol;Acc:HGNC:17623]	0.26564464	
ZNF845	zinc finger protein 845 [Source:HGNC Symbol;Acc:HGNC:25112]	0.265581	
PDCD6IPP1	PDCD6IP pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49872]	0.26554862	
USP31	ubiquitin specific peptidase 31 [Source:HGNC Symbol;Acc:HGNC:20060]	0.2655374	
RNF115	ring finger protein 115 [Source:HGNC Symbol;Acc:HGNC:18154]	0.26520398	
PHOSPHO2	phosphatase, orphan 2 [Source:HGNC Symbol;Acc:HGNC:28316]	0.26515788	
LINC00536	long intergenic non-protein coding RNA 536 [Source:HGNC Symbol;Acc:HGNC:43645]	0.26503107	
ABCF3	ATP binding cassette subfamily F member 3 [Source:HGNC Symbol;Acc:HGNC:72]	0.26498872	
NT5C	5', 3'-nucleotidase, cytosolic [Source:HGNC Symbol;Acc:HGNC:17144]	0.2649241	
RNF31	ring finger protein 31 [Source:HGNC Symbol;Acc:HGNC:16031]	0.26487815	
C11orf95	chromosome 11 open reading frame 95 [Source:HGNC Symbol;Acc:HGNC:28449]	0.26484916	
CNN2	calponin 2 [Source:HGNC Symbol;Acc:HGNC:2156]	0.26470047	
TIMM8B	translocase of inner mitochondrial membrane 8 homolog B [Source:HGNC Symbol;Acc:HGNC:11818]	0.26467887	
DIRAS1	DIRAS family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:19127]	0.26466265	
BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	0.26464	
COPS7A	COP9 signalosome subunit 7A [Source:HGNC Symbol;Acc:HGNC:16758]	0.26454046	
IER3-AS1	IER3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53629]	0.26434693	
C5orf51	chromosome 5 open reading frame 51 [Source:HGNC Symbol;Acc:HGNC:27750]	0.2640788	
CERS1	ceramide synthase 1 [Source:HGNC Symbol;Acc:HGNC:14253]	0.26399562	
GPRC5D-AS1	GPRC5D and HEBP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53599]	0.263947	
NNAT	neuronatin [Source:HGNC Symbol;Acc:HGNC:7860]	0.26356712	
PGRMC2	progesterone receptor membrane component 2 [Source:HGNC Symbol;Acc:HGNC:16089]	0.26341274	
AC009060.1	novel transcript, antisense to PDPR & CLEC18C	0.26341227	
SRP68P3	signal recognition particle 68 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:30428]	0.26341227	
RNU6-1008P	RNA, U6 small nuclear 1008, pseudogene [Source:HGNC Symbol;Acc:HGNC:47971]	0.26341227	
HIPK1	homeodomain interacting protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:19006]	0.263407	
STK39	serine/threonine kinase 39 [Source:HGNC Symbol;Acc:HGNC:17717]	0.26340142	
MBD1	methyl-CpG binding domain protein 1 [Source:HGNC Symbol;Acc:HGNC:6916]	0.26327628	
METTL16	methyltransferase like 16 [Source:HGNC Symbol;Acc:HGNC:28484]	0.26316366	
ZMYND19P1	zinc finger MYND-type containing 19 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44540]	0.26315892	
PATL1	PAT1 homolog 1, processing body mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:26721]	0.26315412	
COQ8B	coenzyme Q8B [Source:HGNC Symbol;Acc:HGNC:19041]	0.26307344	
AC025419.1	novel transcript	0.26301116	
GCNT1P3	glucosaminyl (N-acetyl) transferase 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37973]	0.2629464	
STAB1	stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]	0.26288593	
TNFAIP8	TNF alpha induced protein 8 [Source:HGNC Symbol;Acc:HGNC:17260]	0.26258945	
FNBP1P1	formin binding protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44528]	0.26244327	
RSRP1	arginine and serine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:25234]	0.2622566	
EXPH5	exophilin 5 [Source:HGNC Symbol;Acc:HGNC:30578]	0.26217145	
CNP	2',3'-cyclic nucleotide 3' phosphodiesterase [Source:HGNC Symbol;Acc:HGNC:2158]	0.2621469	
COX10	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:HGNC Symbol;Acc:HGNC:2260]	0.2621111	
AC068587.4	novel transcript	0.26199904	
NAA80	N-alpha-acetyltransferase 80, NatH catalytic subunit [Source:HGNC Symbol;Acc:HGNC:30252]	0.2619603	
SRRM2	serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:HGNC:16639]	0.26188487	
SBDSP1	SBDS pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21646]	0.26172078	
DDX24	DEAD-box helicase 24 [Source:HGNC Symbol;Acc:HGNC:13266]	0.26166534	
KRT18P62	keratin 18 pseudogene 62 [Source:HGNC Symbol;Acc:HGNC:48889]	0.2614974	
SEC14L1P1	SEC14 like 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44189]	0.26135552	
PIDD1	p53-induced death domain protein 1 [Source:HGNC Symbol;Acc:HGNC:16491]	0.2612377	
SNORA4	small nucleolar RNA, H/ACA box 4 [Source:HGNC Symbol;Acc:HGNC:32587]	0.26112178	
HOXC-AS2	HOXC cluster antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:43750]	0.2609999	
SIRPB1	signal regulatory protein beta 1 [Source:HGNC Symbol;Acc:HGNC:15928]	0.2609999	
HSD3BP5	hydroxy-delta-5-steroid dehydrogenase, 3 beta, pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:5223]	0.26099986	
SGTA	small glutamine rich tetratricopeptide repeat containing alpha [Source:HGNC Symbol;Acc:HGNC:10819]	0.2609635	
AL358852.1	novel transcript, antisense to LATS1	0.26091087	
C17orf67	chromosome 17 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:27900]	0.26066327	
ATAD3C	ATPase family AAA domain containing 3C [Source:HGNC Symbol;Acc:HGNC:32151]	0.2605306	
VASP	vasodilator stimulated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:12652]	0.26028404	
FXR2	FMR1 autosomal homolog 2 [Source:HGNC Symbol;Acc:HGNC:4024]	0.26025963	
FEZ2	fasciculation and elongation protein zeta 2 [Source:HGNC Symbol;Acc:HGNC:3660]	0.26009575	
SNRNP200	small nuclear ribonucleoprotein U5 subunit 200 [Source:HGNC Symbol;Acc:HGNC:30859]	0.25998244	
MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6867]	0.25947654	
SNIP1	Smad nuclear interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30587]	0.2594563	
GLIDR	glioblastoma down-regulated RNA [Source:HGNC Symbol;Acc:HGNC:48823]	0.2594391	
ANKRD27	ankyrin repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25310]	0.2593452	
NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1 [Source:HGNC Symbol;Acc:HGNC:7716]	0.25933102	
AL356488.3	TMEM167B divergent transcript [Source:HGNC Symbol;Acc:HGNC:55076]	0.25932765	
MIR5692A1	microRNA 5692a-1 [Source:HGNC Symbol;Acc:HGNC:43533]	0.2592751	
PPP3R1	protein phosphatase 3 regulatory subunit B, alpha [Source:HGNC Symbol;Acc:HGNC:9317]	0.2592587	
ZNF586	zinc finger protein 586 [Source:HGNC Symbol;Acc:HGNC:25949]	0.25895295	
ADAM15	ADAM metallopeptidase domain 15 [Source:HGNC Symbol;Acc:HGNC:193]	0.2588503	
ANGPTL1	angiopoietin like 1 [Source:HGNC Symbol;Acc:HGNC:489]	0.2585659	
PDE8A	phosphodiesterase 8A [Source:HGNC Symbol;Acc:HGNC:8793]	0.25847098	
SPAST	spastin [Source:HGNC Symbol;Acc:HGNC:11233]	0.25833118	
UGDH	UDP-glucose 6-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12525]	0.25832856	
C4BPB	complement component 4 binding protein beta [Source:HGNC Symbol;Acc:HGNC:1328]	0.25825706	
FAM186B	family with sequence similarity 186 member B [Source:HGNC Symbol;Acc:HGNC:25296]	0.258238	
CEP170P1	centrosomal protein 170 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28364]	0.25814065	
TRAPPC1	trafficking protein particle complex 1 [Source:HGNC Symbol;Acc:HGNC:19894]	0.2580706	
PROZ	protein Z, vitamin K dependent plasma glycoprotein [Source:HGNC Symbol;Acc:HGNC:9460]	0.2579094	
IL1R2	interleukin 1 receptor type 2 [Source:HGNC Symbol;Acc:HGNC:5994]	0.2579037	
RPS27P15	ribosomal protein S27 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:35863]	0.2579037	
BIN1	bridging integrator 1 [Source:HGNC Symbol;Acc:HGNC:1052]	0.25781703	
KRT8P33	keratin 8 pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:39867]	0.25774902	
