GO:0070060	'de_novo'_actin_filament_nucleation
GO:0102661	homogentisate_solanyltransferase_activity
GO:0047983	homoglutathione_synthase_activity
GO:0042309	homoiothermy
GO:0047046	homoisocitrate_dehydrogenase_activity
GO:0051758	homologous_chromosome_movement_towards_spindle_pole_in_meiosis_i_anaphase
GO:0031619	homologous_chromosome_orientation_involved_in_meiotic_metaphase_i_plate_congression
GO:0007129	homologous_chromosome_pairing_at_meiosis
GO:0045143	homologous_chromosome_segregation
GO:0035825	homologous_recombination
GO:0071142	homomeric_smad_protein_complex
GO:0033322	homomethionine_biosynthetic_process
GO:0033321	homomethionine_metabolic_process
GO:0007156	homophilic_cell_adhesion_via_plasma_membrane_adhesion_molecules
GO:0102273	homophytochelatin_synthase_(dimmer_forming)_activity
GO:0102272	homophytochelatin_synthase_activity_(polymer_forming)
GO:0009090	homoserine_biosynthetic_process
GO:0009091	homoserine_catabolic_process
GO:0004412	homoserine_dehydrogenase_activity
GO:0004413	homoserine_kinase_activity
GO:0009092	homoserine_metabolic_process
GO:0004414	homoserine_o_acetyltransferase_activity
GO:0008899	homoserine_o_succinyltransferase_activity
GO:0042970	homoserine_transmembrane_transporter_activity
GO:0042968	homoserine_transport
GO:0050514	homospermidine_synthase_(spermidine_specific)_activity
GO:0047296	homospermidine_synthase_activity
GO:0102081	homotaurine:2_oxoglutarate_aminotransferase_activity
GO:0030930	homotetrameric_adpg_pyrophosphorylase_complex
GO:0034109	homotypic_cell_cell_adhesion
GO:0019746	hopanoid_biosynthetic_process
GO:0019743	hopanoid_catabolic_process
GO:0019744	hopanoid_metabolic_process
GO:0030897	hops_complex
GO:0035852	horizontal_cell_localization
GO:0003058	hormonal_regulation_of_the_force_of_heart_contraction
GO:0005179	hormone_activity
GO:0042562	hormone_binding
GO:0042446	hormone_biosynthetic_process
GO:0042447	hormone_catabolic_process
GO:0008628	hormone_mediated_apoptotic_signaling_pathway
GO:0009755	hormone_mediated_signaling_pathway
GO:0042445	hormone_metabolic_process
GO:0051427	hormone_receptor_binding
GO:0046879	hormone_secretion
GO:0033878	hormone_sensitive_lipase_activity
GO:0009914	hormone_transport
GO:0032117	horsetail_astral_microtubule_array
GO:0032118	horsetail_astral_microtubule_organization
GO:0140593	host_apoplast
GO:0043663	host_bacteroid_containing_symbiosome
GO:0044155	host_caveola
GO:0043657	host_cell
GO:0072495	host_cell_cajal_body
GO:0120148	host_cell_centrosome
GO:0033652	host_cell_chloroplast
GO:0033653	host_cell_chloroplast_part
GO:0033654	host_cell_chloroplast_thylakoid_membrane
GO:0030430	host_cell_cytoplasm
GO:0033655	host_cell_cytoplasm_part
GO:0044161	host_cell_cytoplasmic_vesicle
GO:0044162	host_cell_cytoplasmic_vesicle_membrane
GO:0044164	host_cell_cytosol
GO:0097348	host_cell_endocytic_vesicle_membrane
GO:0033645	host_cell_endomembrane_system
GO:0044165	host_cell_endoplasmic_reticulum
GO:0044172	host_cell_endoplasmic_reticulum_golgi_intermediate_compartment
GO:0044173	host_cell_endoplasmic_reticulum_golgi_intermediate_compartment_membrane
GO:0044166	host_cell_endoplasmic_reticulum_lumen
GO:0044167	host_cell_endoplasmic_reticulum_membrane
GO:0044174	host_cell_endosome
GO:0072493	host_cell_endosome_lumen
GO:0044175	host_cell_endosome_membrane
GO:0044230	host_cell_envelope
GO:0046810	host_cell_extracellular_matrix_binding
GO:0044176	host_cell_filopodium
GO:0044177	host_cell_golgi_apparatus
GO:0044178	host_cell_golgi_membrane
GO:0044156	host_cell_junction
GO:0044184	host_cell_late_endosome
GO:0044185	host_cell_late_endosome_membrane
GO:0044186	host_cell_lipid_droplet
GO:0044188	host_cell_lysosomal_membrane
GO:0044187	host_cell_lysosome
GO:0033644	host_cell_membrane
GO:0044084	host_cell_membrane_pore_complex
GO:0044190	host_cell_mitochondrial_envelope
GO:0044192	host_cell_mitochondrial_inner_membrane
GO:0072492	host_cell_mitochondrial_intermembrane_space
GO:0044191	host_cell_mitochondrial_membrane
GO:0044193	host_cell_mitochondrial_outer_membrane
GO:0033650	host_cell_mitochondrion
GO:0044199	host_cell_nuclear_envelope
GO:0044201	host_cell_nuclear_inner_membrane
GO:0044203	host_cell_nuclear_lamina
GO:0044204	host_cell_nuclear_matrix
GO:0044200	host_cell_nuclear_membrane
GO:0044202	host_cell_nuclear_outer_membrane
GO:0044094	host_cell_nuclear_part
GO:0044196	host_cell_nucleolus
GO:0044095	host_cell_nucleoplasm
GO:0042025	host_cell_nucleus
GO:0039662	host_cell_outer_membrane
GO:0033643	host_cell_part
GO:0044220	host_cell_perinuclear_region_of_cytoplasm
GO:0044538	host_cell_periphery
GO:0044229	host_cell_periplasmic_space
GO:0120149	host_cell_peroxisome
GO:0020002	host_cell_plasma_membrane
GO:0044219	host_cell_plasmodesma
GO:0033651	host_cell_plastid
GO:0075341	host_cell_pml_body
GO:0035792	host_cell_postsynaptic_membrane
GO:0044231	host_cell_presynaptic_membrane
GO:0044157	host_cell_projection
GO:0044168	host_cell_rough_endoplasmic_reticulum
GO:0044169	host_cell_rough_endoplasmic_reticulum_membrane
GO:0044170	host_cell_smooth_endoplasmic_reticulum
GO:0044171	host_cell_smooth_endoplasmic_reticulum_membrane
GO:0044228	host_cell_surface
GO:0046812	host_cell_surface_binding
GO:0046789	host_cell_surface_receptor_binding
GO:0044221	host_cell_synapse
GO:0098584	host_cell_synaptic_vesicle
GO:0098585	host_cell_synaptic_vesicle_membrane
GO:0120026	host_cell_uropod
GO:0072517	host_cell_viral_assembly_compartment
GO:0039643	host_cell_viral_nucleoid
GO:0044158	host_cell_wall
GO:0018995	host_cellular_component
GO:0044383	host_chromosome
GO:0044163	host_cytoskeleton
GO:0043655	host_extracellular_space
GO:0120218	host_interaction_involved_in_quorum_sensing
GO:0033648	host_intracellular_membrane_bounded_organelle
GO:0033647	host_intracellular_organelle
GO:0033646	host_intracellular_part
GO:0043656	host_intracellular_region
GO:0048874	host_mediated_regulation_of_intestinal_microbiota_composition
GO:0072494	host_multivesicular_body
GO:0039661	host_organelle_outer_membrane
GO:0044384	host_outer_membrane
GO:0043665	host_peribacteroid_fluid
GO:0043664	host_peribacteroid_membrane
GO:0080034	host_response_to_induction_by_symbiont_of_tumor,_nodule_or_growth_in_host
GO:0032537	host_seeking_behavior
GO:0044647	host_symbiont_bicellular_tight_junction
GO:0043658	host_symbiosome
GO:0044159	host_thylakoid
GO:0044160	host_thylakoid_membrane
GO:1990331	hpa2_acetyltransferase_complex
GO:0000836	hrd1p_ubiquitin_ligase_complex
GO:0000839	hrd1p_ubiquitin_ligase_erad_l_complex
GO:0000838	hrd1p_ubiquitin_ligase_erad_m_complex
GO:0140468	hri_mediated_signaling
GO:0009376	hsluv_protease_complex
GO:0051008	hsp27_protein_binding
GO:0030544	hsp70_protein_binding
GO:1990565	hsp90_cdc37_chaperone_complex
GO:0070846	hsp90_deacetylation
GO:0051879	hsp90_protein_binding
GO:1990178	hu_dna_complex
GO:0042293	hub1_activating_enzyme_activity
GO:0033503	hulc_complex
GO:0070792	hulle_cell_development
GO:0006959	humoral_immune_response
GO:0002455	humoral_immune_response_mediated_by_circulating_immunoglobulin
GO:0097412	hyaline_inclusion
GO:0033166	hyaline_layer
GO:1990384	hyaloid_vascular_plexus_regression
GO:0036117	hyaluranon_cable
GO:0036118	hyaluranon_cable_assembly
GO:0030213	hyaluronan_biosynthetic_process
GO:0030214	hyaluronan_catabolic_process
GO:0030212	hyaluronan_metabolic_process
GO:0050501	hyaluronan_synthase_activity
GO:0030340	hyaluronate_lyase_activity
GO:0005540	hyaluronic_acid_binding
GO:0033906	hyaluronoglucuronidase_activity
GO:0004415	hyalurononglucosaminidase_activity
GO:0036348	hydantoin_racemase_activity
GO:0016836	hydro_lyase_activity
GO:0120251	hydrocarbon_biosynthetic_process
GO:0120253	hydrocarbon_catabolic_process
GO:0120252	hydrocarbon_metabolic_process
GO:0047067	hydrogen:quinone_oxidoreductase_activity
GO:1902422	hydrogen_biosynthetic_process
GO:0050583	hydrogen_dehydrogenase_(nadp+)_activity
GO:0047985	hydrogen_dehydrogenase_activity
GO:0044817	hydrogen_generation_via_biophotolysis
GO:0044835	hydrogen_generation_via_nitrogenase
GO:1902421	hydrogen_metabolic_process
GO:0050665	hydrogen_peroxide_biosynthetic_process
GO:0042744	hydrogen_peroxide_catabolic_process
GO:0010421	hydrogen_peroxide_mediated_programmed_cell_death
GO:0071588	hydrogen_peroxide_mediated_signaling_pathway
GO:1901528	hydrogen_peroxide_mediated_signaling_pathway_involved_in_stomatal_movement
GO:0042743	hydrogen_peroxide_metabolic_process
GO:0080170	hydrogen_peroxide_transmembrane_transport
GO:0098614	hydrogen_selenide_methyltransferase_activity
GO:0070814	hydrogen_sulfide_biosynthetic_process
GO:0070813	hydrogen_sulfide_metabolic_process
GO:0047986	hydrogen_sulfide_s_acetyltransferase_activity
GO:0033748	hydrogenase_(acceptor)_activity
GO:0102220	hydrogenase_activity_(nad+,_ferredoxin)
GO:0043802	hydrogenobyrinic_acid_a,c_diamide_synthase_(glutamine_hydrolysing)_activity
GO:0046859	hydrogenosomal_membrane
GO:0042566	hydrogenosome
GO:0034492	hydrogenosome_lumen
GO:0018551	hydrogensulfite_reductase_activity
GO:0016787	hydrolase_activity
GO:0016817	hydrolase_activity,_acting_on_acid_anhydrides
GO:0016818	hydrolase_activity,_acting_on_acid_anhydrides,_in_phosphorus_containing_anhydrides
GO:0016819	hydrolase_activity,_acting_on_acid_anhydrides,_in_sulfonyl_containing_anhydrides
GO:0016822	hydrolase_activity,_acting_on_acid_carbon_carbon_bonds
GO:0016823	hydrolase_activity,_acting_on_acid_carbon_carbon_bonds,_in_ketonic_substances
GO:0016827	hydrolase_activity,_acting_on_acid_carbon_phosphorus_bonds
GO:0016824	hydrolase_activity,_acting_on_acid_halide_bonds
GO:0019120	hydrolase_activity,_acting_on_acid_halide_bonds,_in_c_halide_compounds
GO:0016825	hydrolase_activity,_acting_on_acid_phosphorus_nitrogen_bonds
GO:0016826	hydrolase_activity,_acting_on_acid_sulfur_nitrogen_bonds
GO:0016828	hydrolase_activity,_acting_on_acid_sulfur_sulfur_bonds
GO:0016810	hydrolase_activity,_acting_on_carbon_nitrogen_(but_not_peptide)_bonds
GO:0016812	hydrolase_activity,_acting_on_carbon_nitrogen_(but_not_peptide)_bonds,_in_cyclic_amides
GO:0016814	hydrolase_activity,_acting_on_carbon_nitrogen_(but_not_peptide)_bonds,_in_cyclic_amidines
GO:0016811	hydrolase_activity,_acting_on_carbon_nitrogen_(but_not_peptide)_bonds,_in_linear_amides
GO:0016813	hydrolase_activity,_acting_on_carbon_nitrogen_(but_not_peptide)_bonds,_in_linear_amidines
GO:0016815	hydrolase_activity,_acting_on_carbon_nitrogen_(but_not_peptide)_bonds,_in_nitriles
GO:0046508	hydrolase_activity,_acting_on_carbon_sulfur_bonds
GO:0016788	hydrolase_activity,_acting_on_ester_bonds
GO:0016801	hydrolase_activity,_acting_on_ether_bonds
GO:0016798	hydrolase_activity,_acting_on_glycosyl_bonds
GO:0016799	hydrolase_activity,_hydrolyzing_n_glycosyl_compounds
GO:0004553	hydrolase_activity,_hydrolyzing_o_glycosyl_compounds
GO:0035512	hydrolytic_dna_demethylation
GO:0047987	hydroperoxide_dehydratase_activity
GO:2001290	hydroperoxide_metabolic_process
GO:0032843	hydroperoxide_reductase_activity
GO:0106256	hydroperoxy_icosatetraenoate_dehydratase_activity
GO:0106255	hydroperoxy_icosatetraenoate_isomerase_activity
GO:0052716	hydroquinone:oxygen_oxidoreductase_activity
GO:0018569	hydroquinone_1,2_dioxygenase_activity
GO:1902314	hydroquinone_binding
GO:0050505	hydroquinone_glucosyltransferase_activity
GO:0010274	hydrotropism
GO:0019116	hydroxy_nicotine_oxidase_activity
GO:0047988	hydroxyacid_oxoacid_transhydrogenase_activity
GO:0004416	hydroxyacylglutathione_hydrolase_activity
GO:0047242	hydroxyanthraquinone_glucosyltransferase_activity
GO:0046848	hydroxyapatite_binding
GO:0047989	hydroxybutyrate_dimer_hydrolase_activity
GO:0047218	hydroxycinnamate_4_beta_glucosyltransferase_activity
GO:1904952	hydroxycinnamic_acid_transport
GO:0050734	hydroxycinnamoyltransferase_activity
GO:0047010	hydroxycyclohexanecarboxylate_dehydrogenase_activity
GO:0018763	hydroxydechloroatrazine_ethylaminohydrolase_activity
GO:0033295	hydroxyectoine_binding
GO:0033308	hydroxyectoine_transport
GO:0004417	hydroxyethylthiazole_kinase_activity
GO:0047990	hydroxyglutamate_decarboxylase_activity
GO:0033971	hydroxyisourate_hydrolase_activity
GO:0106232	hydroxyisourate_hydrolase_complex
GO:0080131	hydroxyjasmonate_sulfotransferase_activity
GO:0047991	hydroxylamine_oxidase_activity
GO:0033740	hydroxylamine_oxidoreductase_activity
GO:0050460	hydroxylamine_reductase_(nadh)_activity
GO:0050418	hydroxylamine_reductase_activity
GO:0046947	hydroxylysine_biosynthetic_process
GO:0046948	hydroxylysine_catabolic_process
GO:0047992	hydroxylysine_kinase_activity
GO:0046946	hydroxylysine_metabolic_process
GO:0047993	hydroxymalonate_dehydrogenase_activity
GO:0047239	hydroxymandelonitrile_glucosyltransferase_activity
GO:0050419	hydroxymandelonitrile_lyase_activity
GO:0019539	hydroxymate_containing_siderophore_biosynthetic_process
GO:0016742	hydroxymethyl_,_formyl__and_related_transferase_activity
GO:0004418	hydroxymethylbilane_synthase_activity
GO:0042380	hydroxymethylbutenyl_pyrophosphate_reductase_activity
GO:0033833	hydroxymethylfurfural_reductase_(nadh)_activity
GO:0033845	hydroxymethylfurfural_reductase_(nadph)_activity
GO:0033790	hydroxymethylfurfural_reductase_activity
GO:0047994	hydroxymethylglutaryl_coa_hydrolase_activity
GO:0004419	hydroxymethylglutaryl_coa_lyase_activity
GO:0004420	hydroxymethylglutaryl_coa_reductase_(nadph)_activity
GO:0042282	hydroxymethylglutaryl_coa_reductase_activity
GO:0004421	hydroxymethylglutaryl_coa_synthase_activity
GO:0018448	hydroxymethylmethylsilanediol_oxidase_activity
GO:0008902	hydroxymethylpyrimidine_kinase_activity
GO:0018598	hydroxymethylsilanetriol_oxidase_activity
GO:0034570	hydroxymonomethylisoproturon_dimethylaminedehydrogenase_activity
GO:0043803	hydroxyneurosporene_o_methyltransferase_activity
GO:0047606	hydroxynitrilase_activity
GO:0047085	hydroxyphenylacetonitrile_2_monooxygenase_activity
GO:0047995	hydroxyphenylpyruvate_reductase_activity
GO:0047996	hydroxyphytanate_oxidase_activity
GO:1990585	hydroxyproline_o_arabinosyltransferase_activity
GO:0102562	hydroxyproline_o_arbinofuranose_transferase_activity
GO:1990714	hydroxyproline_o_galactosyltransferase_activity
GO:0034589	hydroxyproline_transport
GO:0047997	hydroxypyruvate_decarboxylase_activity
GO:0008903	hydroxypyruvate_isomerase_activity
GO:0016618	hydroxypyruvate_reductase_activity
GO:0018581	hydroxyquinol_1,2_dioxygenase_activity
GO:0102974	hydroxyversicolorone_reductase_activity
GO:0008904	hygromycin_b_7''_o_phosphotransferase_activity
GO:0047998	hyoscyamine_(6s)_dioxygenase_activity
GO:0044027	hypermethylation_of_cpg_island
GO:0006972	hyperosmotic_response
GO:0042538	hyperosmotic_salinity_response
GO:0098818	hyperpolarization_of_postsynaptic_membrane
GO:0002524	hypersensitivity
GO:0062140	hyphae_septin_collar
GO:0030446	hyphal_cell_wall
GO:0030448	hyphal_growth
GO:0085039	hyphal_membrane
GO:0032163	hyphal_septin_band
GO:0032164	hyphal_septin_cap
GO:0032168	hyphal_septin_ring
GO:0001411	hyphal_tip
GO:0031562	hyphal_tip_polarisome
GO:0075187	hyphopodium_formation
GO:0090008	hypoblast_development
GO:1901531	hypochlorite_binding
GO:0002149	hypochlorous_acid_biosynthetic_process
GO:0002150	hypochlorous_acid_catabolic_process
GO:0002148	hypochlorous_acid_metabolic_process
GO:0055016	hypochord_development
GO:0042324	hypocretin_receptor_binding
GO:0061584	hypocretin_secretion
GO:0061585	hypocretin_secretion,_neurotransmission
GO:0021566	hypoglossal_nerve_development
GO:0021620	hypoglossal_nerve_formation
GO:0021619	hypoglossal_nerve_maturation
GO:0021618	hypoglossal_nerve_morphogenesis
GO:0021621	hypoglossal_nerve_structural_organization
GO:0021743	hypoglossal_nucleus_development
GO:0102953	hypoglycin_a_gamma_glutamyl_transpeptidase_activity
GO:1990039	hypolemmal_cisterna
GO:0044029	hypomethylation_of_cpg_island
GO:0047999	hyponitrite_reductase_activity
GO:0034792	hypophosphite_dioxygenase_activity
GO:0048851	hypophysis_formation
GO:0048850	hypophysis_morphogenesis
GO:0047822	hypotaurine_dehydrogenase_activity
GO:0047715	hypotaurocyamine_kinase_activity
GO:0021856	hypothalamic_tangential_migration_using_cell_axon_interactions
GO:0021979	hypothalamus_cell_differentiation
GO:0021855	hypothalamus_cell_migration
GO:0021854	hypothalamus_development
GO:0021888	hypothalamus_gonadotrophin_releasing_hormone_neuron_development
GO:0021886	hypothalamus_gonadotrophin_releasing_hormone_neuron_differentiation
GO:0021887	hypothalamus_gonadotrophin_releasing_hormone_neuron_fate_commitment
GO:0006971	hypotonic_response
GO:0042539	hypotonic_salinity_response
GO:0046101	hypoxanthine_biosynthetic_process
GO:0009114	hypoxanthine_catabolic_process
GO:0070674	hypoxanthine_dehydrogenase_activity
GO:0097507	hypoxanthine_dna_n_glycosylase_activity
GO:0046100	hypoxanthine_metabolic_process
GO:0070675	hypoxanthine_oxidase_activity
GO:0004422	hypoxanthine_phosphoribosyltransferase_activity
GO:0043103	hypoxanthine_salvage
GO:0035344	hypoxanthine_transport
GO:0097411	hypoxia_inducible_factor_1alpha_signaling_pathway
GO:0102113	hypoxia_inducible_factor_asparagine_oxygenase_activity
GO:0046516	hypusine_metabolic_process
GO:1990566	i(kach)_inward_rectifier_potassium_channel_complex
GO:0031942	i_aaa_complex
GO:0031674	i_band
GO:0033256	i_kappab/nf_kappab_complex
GO:0007249	i_kappab_kinase/nf_kappab_signaling
GO:0007252	i_kappab_phosphorylation
GO:0070411	i_smad_binding
GO:0010179	iaa_ala_conjugate_hydrolase_activity
GO:0010178	iaa_amino_acid_conjugate_hydrolase_activity
GO:0010211	iaa_leu_conjugate_hydrolase_activity
GO:0010210	iaa_phe_conjugate_hydrolase_activity
